,UKPRN,HE provider,Country of HE provider,Region of HE provider,First year marker,Level of study,Mode of study,Academic Year,Category marker,Category,Number
340098,10007849.0,Abertay University,Scotland,Scotland,All,First degree,Full-time,2018/19,Domicile,Non-European Union,35
340099,10007849.0,Abertay University,Scotland,Scotland,All,First degree,Full-time,2018/19,Domicile,Total Non-UK,455
340100,10007849.0,Abertay University,Scotland,Scotland,All,First degree,Full-time,2018/19,Domicile,Not known,0
340101,10007849.0,Abertay University,Scotland,Scotland,All,First degree,Full-time,2018/19,Total,Total,3605
340102,10007849.0,Abertay University,Scotland,Scotland,All,First degree,Part-time,2018/19,Sex,Female,70
340103,10007849.0,Abertay University,Scotland,Scotland,All,First degree,Part-time,2018/19,Sex,Male,105
340104,10007849.0,Abertay University,Scotland,Scotland,All,First degree,Part-time,2018/19,Sex,Other,0
340105,10007849.0,Abertay University,Scotland,Scotland,All,First degree,Part-time,2018/19,Domicile,England,5
340106,10007849.0,Abertay University,Scotland,Scotland,All,First degree,Part-time,2018/19,Domicile,Scotland,155
340107,10007849.0,Abertay University,Scotland,Scotland,All,First degree,Part-time,2018/19,Domicile,Wales,0
340108,10007849.0,Abertay University,Scotland,Scotland,All,First degree,Part-time,2018/19,Domicile,Northern Ireland,0
340109,10007849.0,Abertay University,Scotland,Scotland,All,First degree,Part-time,2018/19,Domicile,Other UK,0
340110,10007849.0,Abertay University,Scotland,Scotland,All,First degree,Part-time,2018/19,Domicile,Total UK  ,160
340111,10007849.0,Abertay University,Scotland,Scotland,All,First degree,Part-time,2018/19,Domicile,Other European Union,10
340112,10007849.0,Abertay University,Scotland,Scotland,All,First degree,Part-time,2018/19,Domicile,Non-European Union,0
340113,10007849.0,Abertay University,Scotland,Scotland,All,First degree,Part-time,2018/19,Domicile,Total Non-UK,15
340114,10007849.0,Abertay University,Scotland,Scotland,All,First degree,Part-time,2018/19,Domicile,Not known,0
340115,10007849.0,Abertay University,Scotland,Scotland,All,First degree,Part-time,2018/19,Total,Total,175
340214,10007849.0,Abertay University,Scotland,Scotland,All,First degree,All,2018/19,Sex,Female,1810
340215,10007849.0,Abertay University,Scotland,Scotland,All,First degree,All,2018/19,Sex,Male,1965
340216,10007849.0,Abertay University,Scotland,Scotland,All,First degree,All,2018/19,Sex,Other,5
340217,10007849.0,Abertay University,Scotland,Scotland,All,First degree,All,2018/19,Domicile,England,130
340218,10007849.0,Abertay University,Scotland,Scotland,All,First degree,All,2018/19,Domicile,Scotland,3155
340219,10007849.0,Abertay University,Scotland,Scotland,All,First degree,All,2018/19,Domicile,Wales,0
340220,10007849.0,Abertay University,Scotland,Scotland,All,First degree,All,2018/19,Domicile,Northern Ireland,25
340221,10007849.0,Abertay University,Scotland,Scotland,All,First degree,All,2018/19,Domicile,Other UK,0
340222,10007849.0,Abertay University,Scotland,Scotland,All,First degree,All,2018/19,Domicile,Total UK  ,3310
340223,10007849.0,Abertay University,Scotland,Scotland,All,First degree,All,2018/19,Domicile,Other European Union,430
340224,10007849.0,Abertay University,Scotland,Scotland,All,First degree,All,2018/19,Domicile,Non-European Union,40
340225,10007849.0,Abertay University,Scotland,Scotland,All,First degree,All,2018/19,Domicile,Total Non-UK,470
340226,10007849.0,Abertay University,Scotland,Scotland,All,First degree,All,2018/19,Domicile,Not known,0
340227,10007849.0,Abertay University,Scotland,Scotland,All,First degree,All,2018/19,Total,Total,3780
340242,10007849.0,Abertay University,Scotland,Scotland,First year,First degree,All,2018/19,Sex,Female,735
340243,10007849.0,Abertay University,Scotland,Scotland,First year,First degree,All,2018/19,Sex,Male,770
340244,10007849.0,Abertay University,Scotland,Scotland,First year,First degree,All,2018/19,Sex,Other,0
340245,10007849.0,Abertay University,Scotland,Scotland,First year,First degree,All,2018/19,Domicile,England,50
340246,10007849.0,Abertay University,Scotland,Scotland,First year,First degree,All,2018/19,Domicile,Scotland,1275
340247,10007849.0,Abertay University,Scotland,Scotland,First year,First degree,All,2018/19,Domicile,Wales,0
340248,10007849.0,Abertay University,Scotland,Scotland,First year,First degree,All,2018/19,Domicile,Northern Ireland,10
340249,10007849.0,Abertay University,Scotland,Scotland,First year,First degree,All,2018/19,Domicile,Other UK,0
340250,10007849.0,Abertay University,Scotland,Scotland,First year,First degree,All,2018/19,Domicile,Total UK  ,1335
340251,10007849.0,Abertay University,Scotland,Scotland,First year,First degree,All,2018/19,Domicile,Other European Union,155
340252,10007849.0,Abertay University,Scotland,Scotland,First year,First degree,All,2018/19,Domicile,Non-European Union,15
340253,10007849.0,Abertay University,Scotland,Scotland,First year,First degree,All,2018/19,Domicile,Total Non-UK,170
340254,10007849.0,Abertay University,Scotland,Scotland,First year,First degree,All,2018/19,Domicile,Not known,0
340255,10007849.0,Abertay University,Scotland,Scotland,First year,First degree,All,2018/19,Total,Total,1505
340270,10007849.0,Abertay University,Scotland,Scotland,Other years,First degree,All,2018/19,Sex,Female,1075
340271,10007849.0,Abertay University,Scotland,Scotland,Other years,First degree,All,2018/19,Sex,Male,1195
340272,10007849.0,Abertay University,Scotland,Scotland,Other years,First degree,All,2018/19,Sex,Other,5
340273,10007849.0,Abertay University,Scotland,Scotland,Other years,First degree,All,2018/19,Domicile,England,80
340274,10007849.0,Abertay University,Scotland,Scotland,Other years,First degree,All,2018/19,Domicile,Scotland,1885
340275,10007849.0,Abertay University,Scotland,Scotland,Other years,First degree,All,2018/19,Domicile,Wales,0
340276,10007849.0,Abertay University,Scotland,Scotland,Other years,First degree,All,2018/19,Domicile,Northern Ireland,15
340277,10007849.0,Abertay University,Scotland,Scotland,Other years,First degree,All,2018/19,Domicile,Other UK,0
340278,10007849.0,Abertay University,Scotland,Scotland,Other years,First degree,All,2018/19,Domicile,Total UK  ,1975
340279,10007849.0,Abertay University,Scotland,Scotland,Other years,First degree,All,2018/19,Domicile,Other European Union,275
340280,10007849.0,Abertay University,Scotland,Scotland,Other years,First degree,All,2018/19,Domicile,Non-European Union,20
340281,10007849.0,Abertay University,Scotland,Scotland,Other years,First degree,All,2018/19,Domicile,Total Non-UK,300
340282,10007849.0,Abertay University,Scotland,Scotland,Other years,First degree,All,2018/19,Domicile,Not known,0
340283,10007849.0,Abertay University,Scotland,Scotland,Other years,First degree,All,2018/19,Total,Total,2275
359212,10007852.0,The University of Dundee,Scotland,Scotland,First year,First degree,Full-time,2018/19,Sex,Female,1870
359213,10007852.0,The University of Dundee,Scotland,Scotland,First year,First degree,Full-time,2018/19,Sex,Male,1015
359214,10007852.0,The University of Dundee,Scotland,Scotland,First year,First degree,Full-time,2018/19,Sex,Other,0
359215,10007852.0,The University of Dundee,Scotland,Scotland,First year,First degree,Full-time,2018/19,Domicile,England,260
359216,10007852.0,The University of Dundee,Scotland,Scotland,First year,First degree,Full-time,2018/19,Domicile,Scotland,2020
359217,10007852.0,The University of Dundee,Scotland,Scotland,First year,First degree,Full-time,2018/19,Domicile,Wales,10
359218,10007852.0,The University of Dundee,Scotland,Scotland,First year,First degree,Full-time,2018/19,Domicile,Northern Ireland,145
359219,10007852.0,The University of Dundee,Scotland,Scotland,First year,First degree,Full-time,2018/19,Domicile,Other UK,5
359220,10007852.0,The University of Dundee,Scotland,Scotland,First year,First degree,Full-time,2018/19,Domicile,Total UK  ,2435
359221,10007852.0,The University of Dundee,Scotland,Scotland,First year,First degree,Full-time,2018/19,Domicile,Other European Union,210
359222,10007852.0,The University of Dundee,Scotland,Scotland,First year,First degree,Full-time,2018/19,Domicile,Non-European Union,235
359223,10007852.0,The University of Dundee,Scotland,Scotland,First year,First degree,Full-time,2018/19,Domicile,Total Non-UK,445
359224,10007852.0,The University of Dundee,Scotland,Scotland,First year,First degree,Full-time,2018/19,Domicile,Not known,0
359225,10007852.0,The University of Dundee,Scotland,Scotland,First year,First degree,Full-time,2018/19,Total,Total,2885
359226,10007852.0,The University of Dundee,Scotland,Scotland,First year,First degree,Part-time,2018/19,Sex,Female,135
359227,10007852.0,The University of Dundee,Scotland,Scotland,First year,First degree,Part-time,2018/19,Sex,Male,15
359228,10007852.0,The University of Dundee,Scotland,Scotland,First year,First degree,Part-time,2018/19,Sex,Other,0
359229,10007852.0,The University of Dundee,Scotland,Scotland,First year,First degree,Part-time,2018/19,Domicile,England,10
359230,10007852.0,The University of Dundee,Scotland,Scotland,First year,First degree,Part-time,2018/19,Domicile,Scotland,135
359231,10007852.0,The University of Dundee,Scotland,Scotland,First year,First degree,Part-time,2018/19,Domicile,Wales,0
359232,10007852.0,The University of Dundee,Scotland,Scotland,First year,First degree,Part-time,2018/19,Domicile,Northern Ireland,0
359233,10007852.0,The University of Dundee,Scotland,Scotland,First year,First degree,Part-time,2018/19,Domicile,Other UK,0
359234,10007852.0,The University of Dundee,Scotland,Scotland,First year,First degree,Part-time,2018/19,Domicile,Total UK  ,145
359235,10007852.0,The University of Dundee,Scotland,Scotland,First year,First degree,Part-time,2018/19,Domicile,Other European Union,0
359236,10007852.0,The University of Dundee,Scotland,Scotland,First year,First degree,Part-time,2018/19,Domicile,Non-European Union,5
359237,10007852.0,The University of Dundee,Scotland,Scotland,First year,First degree,Part-time,2018/19,Domicile,Total Non-UK,5
359238,10007852.0,The University of Dundee,Scotland,Scotland,First year,First degree,Part-time,2018/19,Domicile,Not known,0
359239,10007852.0,The University of Dundee,Scotland,Scotland,First year,First degree,Part-time,2018/19,Total,Total,150
359240,10007852.0,The University of Dundee,Scotland,Scotland,Other years,First degree,Full-time,2018/19,Sex,Female,4515
359241,10007852.0,The University of Dundee,Scotland,Scotland,Other years,First degree,Full-time,2018/19,Sex,Male,2510
359242,10007852.0,The University of Dundee,Scotland,Scotland,Other years,First degree,Full-time,2018/19,Sex,Other,0
359243,10007852.0,The University of Dundee,Scotland,Scotland,Other years,First degree,Full-time,2018/19,Domicile,England,595
359244,10007852.0,The University of Dundee,Scotland,Scotland,Other years,First degree,Full-time,2018/19,Domicile,Scotland,5185
359245,10007852.0,The University of Dundee,Scotland,Scotland,Other years,First degree,Full-time,2018/19,Domicile,Wales,15
359246,10007852.0,The University of Dundee,Scotland,Scotland,Other years,First degree,Full-time,2018/19,Domicile,Northern Ireland,465
359247,10007852.0,The University of Dundee,Scotland,Scotland,Other years,First degree,Full-time,2018/19,Domicile,Other UK,10
359248,10007852.0,The University of Dundee,Scotland,Scotland,Other years,First degree,Full-time,2018/19,Domicile,Total UK  ,6270
359249,10007852.0,The University of Dundee,Scotland,Scotland,Other years,First degree,Full-time,2018/19,Domicile,Other European Union,435
359250,10007852.0,The University of Dundee,Scotland,Scotland,Other years,First degree,Full-time,2018/19,Domicile,Non-European Union,325
359251,10007852.0,The University of Dundee,Scotland,Scotland,Other years,First degree,Full-time,2018/19,Domicile,Total Non-UK,755
359252,10007852.0,The University of Dundee,Scotland,Scotland,Other years,First degree,Full-time,2018/19,Domicile,Not known,0
359253,10007852.0,The University of Dundee,Scotland,Scotland,Other years,First degree,Full-time,2018/19,Total,Total,7025
359254,10007852.0,The University of Dundee,Scotland,Scotland,Other years,First degree,Part-time,2018/19,Sex,Female,295
359255,10007852.0,The University of Dundee,Scotland,Scotland,Other years,First degree,Part-time,2018/19,Sex,Male,75
359256,10007852.0,The University of Dundee,Scotland,Scotland,Other years,First degree,Part-time,2018/19,Sex,Other,0
359257,10007852.0,The University of Dundee,Scotland,Scotland,Other years,First degree,Part-time,2018/19,Domicile,England,15
359258,10007852.0,The University of Dundee,Scotland,Scotland,Other years,First degree,Part-time,2018/19,Domicile,Scotland,340
359259,10007852.0,The University of Dundee,Scotland,Scotland,Other years,First degree,Part-time,2018/19,Domicile,Wales,0
359260,10007852.0,The University of Dundee,Scotland,Scotland,Other years,First degree,Part-time,2018/19,Domicile,Northern Ireland,5
359261,10007852.0,The University of Dundee,Scotland,Scotland,Other years,First degree,Part-time,2018/19,Domicile,Other UK,0
359262,10007852.0,The University of Dundee,Scotland,Scotland,Other years,First degree,Part-time,2018/19,Domicile,Total UK  ,360
359263,10007852.0,The University of Dundee,Scotland,Scotland,Other years,First degree,Part-time,2018/19,Domicile,Other European Union,5
359264,10007852.0,The University of Dundee,Scotland,Scotland,Other years,First degree,Part-time,2018/19,Domicile,Non-European Union,5
359265,10007852.0,The University of Dundee,Scotland,Scotland,Other years,First degree,Part-time,2018/19,Domicile,Total Non-UK,10
359266,10007852.0,The University of Dundee,Scotland,Scotland,Other years,First degree,Part-time,2018/19,Domicile,Not known,0
359267,10007852.0,The University of Dundee,Scotland,Scotland,Other years,First degree,Part-time,2018/19,Total,Total,370
359520,10007852.0,The University of Dundee,Scotland,Scotland,All,First degree,Full-time,2018/19,Sex,Female,6385
359521,10007852.0,The University of Dundee,Scotland,Scotland,All,First degree,Full-time,2018/19,Sex,Male,3525
359522,10007852.0,The University of Dundee,Scotland,Scotland,All,First degree,Full-time,2018/19,Sex,Other,0
359523,10007852.0,The University of Dundee,Scotland,Scotland,All,First degree,Full-time,2018/19,Domicile,England,860
359524,10007852.0,The University of Dundee,Scotland,Scotland,All,First degree,Full-time,2018/19,Domicile,Scotland,7205
359525,10007852.0,The University of Dundee,Scotland,Scotland,All,First degree,Full-time,2018/19,Domicile,Wales,25
359526,10007852.0,The University of Dundee,Scotland,Scotland,All,First degree,Full-time,2018/19,Domicile,Northern Ireland,610
359527,10007852.0,The University of Dundee,Scotland,Scotland,All,First degree,Full-time,2018/19,Domicile,Other UK,10
359528,10007852.0,The University of Dundee,Scotland,Scotland,All,First degree,Full-time,2018/19,Domicile,Total UK  ,8705
359529,10007852.0,The University of Dundee,Scotland,Scotland,All,First degree,Full-time,2018/19,Domicile,Other European Union,640
359530,10007852.0,The University of Dundee,Scotland,Scotland,All,First degree,Full-time,2018/19,Domicile,Non-European Union,560
359531,10007852.0,The University of Dundee,Scotland,Scotland,All,First degree,Full-time,2018/19,Domicile,Total Non-UK,1200
359532,10007852.0,The University of Dundee,Scotland,Scotland,All,First degree,Full-time,2018/19,Domicile,Not known,0
359533,10007852.0,The University of Dundee,Scotland,Scotland,All,First degree,Full-time,2018/19,Total,Total,9910
359534,10007852.0,The University of Dundee,Scotland,Scotland,All,First degree,Part-time,2018/19,Sex,Female,430
359535,10007852.0,The University of Dundee,Scotland,Scotland,All,First degree,Part-time,2018/19,Sex,Male,90
359536,10007852.0,The University of Dundee,Scotland,Scotland,All,First degree,Part-time,2018/19,Sex,Other,0
359537,10007852.0,The University of Dundee,Scotland,Scotland,All,First degree,Part-time,2018/19,Domicile,England,25
359538,10007852.0,The University of Dundee,Scotland,Scotland,All,First degree,Part-time,2018/19,Domicile,Scotland,475
359539,10007852.0,The University of Dundee,Scotland,Scotland,All,First degree,Part-time,2018/19,Domicile,Wales,0
359540,10007852.0,The University of Dundee,Scotland,Scotland,All,First degree,Part-time,2018/19,Domicile,Northern Ireland,5
359541,10007852.0,The University of Dundee,Scotland,Scotland,All,First degree,Part-time,2018/19,Domicile,Other UK,0
359542,10007852.0,The University of Dundee,Scotland,Scotland,All,First degree,Part-time,2018/19,Domicile,Total UK  ,505
359543,10007852.0,The University of Dundee,Scotland,Scotland,All,First degree,Part-time,2018/19,Domicile,Other European Union,5
359544,10007852.0,The University of Dundee,Scotland,Scotland,All,First degree,Part-time,2018/19,Domicile,Non-European Union,5
359545,10007852.0,The University of Dundee,Scotland,Scotland,All,First degree,Part-time,2018/19,Domicile,Total Non-UK,15
359546,10007852.0,The University of Dundee,Scotland,Scotland,All,First degree,Part-time,2018/19,Domicile,Not known,0
359547,10007852.0,The University of Dundee,Scotland,Scotland,All,First degree,Part-time,2018/19,Total,Total,520
359646,10007852.0,The University of Dundee,Scotland,Scotland,All,First degree,All,2018/19,Sex,Female,6810
359647,10007852.0,The University of Dundee,Scotland,Scotland,All,First degree,All,2018/19,Sex,Male,3615
359648,10007852.0,The University of Dundee,Scotland,Scotland,All,First degree,All,2018/19,Sex,Other,0
359649,10007852.0,The University of Dundee,Scotland,Scotland,All,First degree,All,2018/19,Domicile,England,885
359650,10007852.0,The University of Dundee,Scotland,Scotland,All,First degree,All,2018/19,Domicile,Scotland,7680
359651,10007852.0,The University of Dundee,Scotland,Scotland,All,First degree,All,2018/19,Domicile,Wales,25
359652,10007852.0,The University of Dundee,Scotland,Scotland,All,First degree,All,2018/19,Domicile,Northern Ireland,615
359653,10007852.0,The University of Dundee,Scotland,Scotland,All,First degree,All,2018/19,Domicile,Other UK,15
359654,10007852.0,The University of Dundee,Scotland,Scotland,All,First degree,All,2018/19,Domicile,Total UK  ,9215
359655,10007852.0,The University of Dundee,Scotland,Scotland,All,First degree,All,2018/19,Domicile,Other European Union,650
359656,10007852.0,The University of Dundee,Scotland,Scotland,All,First degree,All,2018/19,Domicile,Non-European Union,565
359657,10007852.0,The University of Dundee,Scotland,Scotland,All,First degree,All,2018/19,Domicile,Total Non-UK,1215
359658,10007852.0,The University of Dundee,Scotland,Scotland,All,First degree,All,2018/19,Domicile,Not known,0
359659,10007852.0,The University of Dundee,Scotland,Scotland,All,First degree,All,2018/19,Total,Total,10430
359674,10007852.0,The University of Dundee,Scotland,Scotland,First year,First degree,All,2018/19,Sex,Female,2005
359675,10007852.0,The University of Dundee,Scotland,Scotland,First year,First degree,All,2018/19,Sex,Male,1030
359676,10007852.0,The University of Dundee,Scotland,Scotland,First year,First degree,All,2018/19,Sex,Other,0
359677,10007852.0,The University of Dundee,Scotland,Scotland,First year,First degree,All,2018/19,Domicile,England,270
359678,10007852.0,The University of Dundee,Scotland,Scotland,First year,First degree,All,2018/19,Domicile,Scotland,2155
359679,10007852.0,The University of Dundee,Scotland,Scotland,First year,First degree,All,2018/19,Domicile,Wales,10
359680,10007852.0,The University of Dundee,Scotland,Scotland,First year,First degree,All,2018/19,Domicile,Northern Ireland,145
359681,10007852.0,The University of Dundee,Scotland,Scotland,First year,First degree,All,2018/19,Domicile,Other UK,5
359682,10007852.0,The University of Dundee,Scotland,Scotland,First year,First degree,All,2018/19,Domicile,Total UK  ,2585
359683,10007852.0,The University of Dundee,Scotland,Scotland,First year,First degree,All,2018/19,Domicile,Other European Union,210
359684,10007852.0,The University of Dundee,Scotland,Scotland,First year,First degree,All,2018/19,Domicile,Non-European Union,240
359685,10007852.0,The University of Dundee,Scotland,Scotland,First year,First degree,All,2018/19,Domicile,Total Non-UK,450
359686,10007852.0,The University of Dundee,Scotland,Scotland,First year,First degree,All,2018/19,Domicile,Not known,0
359687,10007852.0,The University of Dundee,Scotland,Scotland,First year,First degree,All,2018/19,Total,Total,3035
359702,10007852.0,The University of Dundee,Scotland,Scotland,Other years,First degree,All,2018/19,Sex,Female,4805
359703,10007852.0,The University of Dundee,Scotland,Scotland,Other years,First degree,All,2018/19,Sex,Male,2585
359704,10007852.0,The University of Dundee,Scotland,Scotland,Other years,First degree,All,2018/19,Sex,Other,0
359705,10007852.0,The University of Dundee,Scotland,Scotland,Other years,First degree,All,2018/19,Domicile,England,610
359706,10007852.0,The University of Dundee,Scotland,Scotland,Other years,First degree,All,2018/19,Domicile,Scotland,5525
359707,10007852.0,The University of Dundee,Scotland,Scotland,Other years,First degree,All,2018/19,Domicile,Wales,15
359708,10007852.0,The University of Dundee,Scotland,Scotland,Other years,First degree,All,2018/19,Domicile,Northern Ireland,470
359709,10007852.0,The University of Dundee,Scotland,Scotland,Other years,First degree,All,2018/19,Domicile,Other UK,10
359710,10007852.0,The University of Dundee,Scotland,Scotland,Other years,First degree,All,2018/19,Domicile,Total UK  ,6630
359711,10007852.0,The University of Dundee,Scotland,Scotland,Other years,First degree,All,2018/19,Domicile,Other European Union,440
359712,10007852.0,The University of Dundee,Scotland,Scotland,Other years,First degree,All,2018/19,Domicile,Non-European Union,325
359713,10007852.0,The University of Dundee,Scotland,Scotland,Other years,First degree,All,2018/19,Domicile,Total Non-UK,765
359714,10007852.0,The University of Dundee,Scotland,Scotland,Other years,First degree,All,2018/19,Domicile,Not known,0
359715,10007852.0,The University of Dundee,Scotland,Scotland,Other years,First degree,All,2018/19,Total,Total,7395
361732,10007772.0,Edinburgh Napier University,Scotland,Scotland,First year,First degree,Full-time,2018/19,Sex,Female,1775
361733,10007772.0,Edinburgh Napier University,Scotland,Scotland,First year,First degree,Full-time,2018/19,Sex,Male,1500
361734,10007772.0,Edinburgh Napier University,Scotland,Scotland,First year,First degree,Full-time,2018/19,Sex,Other,0
361735,10007772.0,Edinburgh Napier University,Scotland,Scotland,First year,First degree,Full-time,2018/19,Domicile,England,110
361736,10007772.0,Edinburgh Napier University,Scotland,Scotland,First year,First degree,Full-time,2018/19,Domicile,Scotland,2565
361737,10007772.0,Edinburgh Napier University,Scotland,Scotland,First year,First degree,Full-time,2018/19,Domicile,Wales,5
361738,10007772.0,Edinburgh Napier University,Scotland,Scotland,First year,First degree,Full-time,2018/19,Domicile,Northern Ireland,60
361739,10007772.0,Edinburgh Napier University,Scotland,Scotland,First year,First degree,Full-time,2018/19,Domicile,Other UK,0
361740,10007772.0,Edinburgh Napier University,Scotland,Scotland,First year,First degree,Full-time,2018/19,Domicile,Total UK  ,2740
361741,10007772.0,Edinburgh Napier University,Scotland,Scotland,First year,First degree,Full-time,2018/19,Domicile,Other European Union,300
361742,10007772.0,Edinburgh Napier University,Scotland,Scotland,First year,First degree,Full-time,2018/19,Domicile,Non-European Union,235
361743,10007772.0,Edinburgh Napier University,Scotland,Scotland,First year,First degree,Full-time,2018/19,Domicile,Total Non-UK,535
361744,10007772.0,Edinburgh Napier University,Scotland,Scotland,First year,First degree,Full-time,2018/19,Domicile,Not known,0
361745,10007772.0,Edinburgh Napier University,Scotland,Scotland,First year,First degree,Full-time,2018/19,Total,Total,3275
361746,10007772.0,Edinburgh Napier University,Scotland,Scotland,First year,First degree,Part-time,2018/19,Sex,Female,100
361747,10007772.0,Edinburgh Napier University,Scotland,Scotland,First year,First degree,Part-time,2018/19,Sex,Male,80
361748,10007772.0,Edinburgh Napier University,Scotland,Scotland,First year,First degree,Part-time,2018/19,Sex,Other,0
361749,10007772.0,Edinburgh Napier University,Scotland,Scotland,First year,First degree,Part-time,2018/19,Domicile,England,25
361750,10007772.0,Edinburgh Napier University,Scotland,Scotland,First year,First degree,Part-time,2018/19,Domicile,Scotland,110
361751,10007772.0,Edinburgh Napier University,Scotland,Scotland,First year,First degree,Part-time,2018/19,Domicile,Wales,0
361752,10007772.0,Edinburgh Napier University,Scotland,Scotland,First year,First degree,Part-time,2018/19,Domicile,Northern Ireland,0
361753,10007772.0,Edinburgh Napier University,Scotland,Scotland,First year,First degree,Part-time,2018/19,Domicile,Other UK,0
361754,10007772.0,Edinburgh Napier University,Scotland,Scotland,First year,First degree,Part-time,2018/19,Domicile,Total UK  ,140
361755,10007772.0,Edinburgh Napier University,Scotland,Scotland,First year,First degree,Part-time,2018/19,Domicile,Other European Union,25
361756,10007772.0,Edinburgh Napier University,Scotland,Scotland,First year,First degree,Part-time,2018/19,Domicile,Non-European Union,15
361757,10007772.0,Edinburgh Napier University,Scotland,Scotland,First year,First degree,Part-time,2018/19,Domicile,Total Non-UK,40
361758,10007772.0,Edinburgh Napier University,Scotland,Scotland,First year,First degree,Part-time,2018/19,Domicile,Not known,0
361759,10007772.0,Edinburgh Napier University,Scotland,Scotland,First year,First degree,Part-time,2018/19,Total,Total,180
361760,10007772.0,Edinburgh Napier University,Scotland,Scotland,Other years,First degree,Full-time,2018/19,Sex,Female,3395
361761,10007772.0,Edinburgh Napier University,Scotland,Scotland,Other years,First degree,Full-time,2018/19,Sex,Male,2545
361762,10007772.0,Edinburgh Napier University,Scotland,Scotland,Other years,First degree,Full-time,2018/19,Sex,Other,0
361763,10007772.0,Edinburgh Napier University,Scotland,Scotland,Other years,First degree,Full-time,2018/19,Domicile,England,270
361764,10007772.0,Edinburgh Napier University,Scotland,Scotland,Other years,First degree,Full-time,2018/19,Domicile,Scotland,4680
361765,10007772.0,Edinburgh Napier University,Scotland,Scotland,Other years,First degree,Full-time,2018/19,Domicile,Wales,10
361766,10007772.0,Edinburgh Napier University,Scotland,Scotland,Other years,First degree,Full-time,2018/19,Domicile,Northern Ireland,195
361767,10007772.0,Edinburgh Napier University,Scotland,Scotland,Other years,First degree,Full-time,2018/19,Domicile,Other UK,5
361768,10007772.0,Edinburgh Napier University,Scotland,Scotland,Other years,First degree,Full-time,2018/19,Domicile,Total UK  ,5150
361769,10007772.0,Edinburgh Napier University,Scotland,Scotland,Other years,First degree,Full-time,2018/19,Domicile,Other European Union,615
361770,10007772.0,Edinburgh Napier University,Scotland,Scotland,Other years,First degree,Full-time,2018/19,Domicile,Non-European Union,175
361771,10007772.0,Edinburgh Napier University,Scotland,Scotland,Other years,First degree,Full-time,2018/19,Domicile,Total Non-UK,790
361772,10007772.0,Edinburgh Napier University,Scotland,Scotland,Other years,First degree,Full-time,2018/19,Domicile,Not known,0
361773,10007772.0,Edinburgh Napier University,Scotland,Scotland,Other years,First degree,Full-time,2018/19,Total,Total,5945
361774,10007772.0,Edinburgh Napier University,Scotland,Scotland,Other years,First degree,Part-time,2018/19,Sex,Female,220
361775,10007772.0,Edinburgh Napier University,Scotland,Scotland,Other years,First degree,Part-time,2018/19,Sex,Male,330
361776,10007772.0,Edinburgh Napier University,Scotland,Scotland,Other years,First degree,Part-time,2018/19,Sex,Other,0
361777,10007772.0,Edinburgh Napier University,Scotland,Scotland,Other years,First degree,Part-time,2018/19,Domicile,England,35
361778,10007772.0,Edinburgh Napier University,Scotland,Scotland,Other years,First degree,Part-time,2018/19,Domicile,Scotland,435
361779,10007772.0,Edinburgh Napier University,Scotland,Scotland,Other years,First degree,Part-time,2018/19,Domicile,Wales,5
361780,10007772.0,Edinburgh Napier University,Scotland,Scotland,Other years,First degree,Part-time,2018/19,Domicile,Northern Ireland,5
361781,10007772.0,Edinburgh Napier University,Scotland,Scotland,Other years,First degree,Part-time,2018/19,Domicile,Other UK,0
361782,10007772.0,Edinburgh Napier University,Scotland,Scotland,Other years,First degree,Part-time,2018/19,Domicile,Total UK  ,480
361783,10007772.0,Edinburgh Napier University,Scotland,Scotland,Other years,First degree,Part-time,2018/19,Domicile,Other European Union,55
361784,10007772.0,Edinburgh Napier University,Scotland,Scotland,Other years,First degree,Part-time,2018/19,Domicile,Non-European Union,15
361785,10007772.0,Edinburgh Napier University,Scotland,Scotland,Other years,First degree,Part-time,2018/19,Domicile,Total Non-UK,70
361786,10007772.0,Edinburgh Napier University,Scotland,Scotland,Other years,First degree,Part-time,2018/19,Domicile,Not known,0
361787,10007772.0,Edinburgh Napier University,Scotland,Scotland,Other years,First degree,Part-time,2018/19,Total,Total,550
362040,10007772.0,Edinburgh Napier University,Scotland,Scotland,All,First degree,Full-time,2018/19,Sex,Female,5170
362041,10007772.0,Edinburgh Napier University,Scotland,Scotland,All,First degree,Full-time,2018/19,Sex,Male,4045
362042,10007772.0,Edinburgh Napier University,Scotland,Scotland,All,First degree,Full-time,2018/19,Sex,Other,0
362043,10007772.0,Edinburgh Napier University,Scotland,Scotland,All,First degree,Full-time,2018/19,Domicile,England,380
362044,10007772.0,Edinburgh Napier University,Scotland,Scotland,All,First degree,Full-time,2018/19,Domicile,Scotland,7245
362045,10007772.0,Edinburgh Napier University,Scotland,Scotland,All,First degree,Full-time,2018/19,Domicile,Wales,15
362046,10007772.0,Edinburgh Napier University,Scotland,Scotland,All,First degree,Full-time,2018/19,Domicile,Northern Ireland,255
362047,10007772.0,Edinburgh Napier University,Scotland,Scotland,All,First degree,Full-time,2018/19,Domicile,Other UK,5
362048,10007772.0,Edinburgh Napier University,Scotland,Scotland,All,First degree,Full-time,2018/19,Domicile,Total UK  ,7890
362049,10007772.0,Edinburgh Napier University,Scotland,Scotland,All,First degree,Full-time,2018/19,Domicile,Other European Union,915
362050,10007772.0,Edinburgh Napier University,Scotland,Scotland,All,First degree,Full-time,2018/19,Domicile,Non-European Union,410
