,UKPRN,HE provider,Country of HE provider,Region of HE provider,First year marker,Level of study,Mode of study,Academic Year,Category marker,Category,Number
303742,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All postgraduate,All,2014/15,Domicile,Not known,0
303743,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All postgraduate,All,2014/15,Total,Total,1915
303744,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All postgraduate,Full-time,2014/15,Sex,Female,395
303745,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All postgraduate,Full-time,2014/15,Sex,Male,430
303746,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All postgraduate,Full-time,2014/15,Sex,Other,0
303747,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All postgraduate,Full-time,2014/15,Domicile,England,30
303748,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All postgraduate,Full-time,2014/15,Domicile,Scotland,235
303749,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All postgraduate,Full-time,2014/15,Domicile,Wales,0
303750,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All postgraduate,Full-time,2014/15,Domicile,Northern Ireland,0
303751,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All postgraduate,Full-time,2014/15,Domicile,Other UK,0
303752,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All postgraduate,Full-time,2014/15,Domicile,Total UK  ,265
303753,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All postgraduate,Full-time,2014/15,Domicile,Other European Union,115
303754,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All postgraduate,Full-time,2014/15,Domicile,Non-European Union,445
303755,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All postgraduate,Full-time,2014/15,Domicile,Total Non-UK,560
303756,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All postgraduate,Full-time,2014/15,Domicile,Not known,0
303757,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All postgraduate,Full-time,2014/15,Total,Total,825
303758,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All postgraduate,Part-time,2014/15,Sex,Female,650
303759,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All postgraduate,Part-time,2014/15,Sex,Male,440
303760,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All postgraduate,Part-time,2014/15,Sex,Other,0
303761,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All postgraduate,Part-time,2014/15,Domicile,England,210
303762,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All postgraduate,Part-time,2014/15,Domicile,Scotland,735
303763,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All postgraduate,Part-time,2014/15,Domicile,Wales,5
303764,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All postgraduate,Part-time,2014/15,Domicile,Northern Ireland,15
303765,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All postgraduate,Part-time,2014/15,Domicile,Other UK,0
303766,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All postgraduate,Part-time,2014/15,Domicile,Total UK  ,970
303767,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All postgraduate,Part-time,2014/15,Domicile,Other European Union,30
303768,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All postgraduate,Part-time,2014/15,Domicile,Non-European Union,90
303769,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All postgraduate,Part-time,2014/15,Domicile,Total Non-UK,125
303770,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All postgraduate,Part-time,2014/15,Domicile,Not known,0
303771,10005500.0,Robert Gordon University,Scotland,Scotland,First year,All postgraduate,Part-time,2014/15,Total,Total,1090
303814,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All postgraduate,All,2014/15,Sex,Female,1035
303815,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All postgraduate,All,2014/15,Sex,Male,1190
303816,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All postgraduate,All,2014/15,Sex,Other,0
303817,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All postgraduate,All,2014/15,Domicile,England,335
303818,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All postgraduate,All,2014/15,Domicile,Scotland,1055
303819,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All postgraduate,All,2014/15,Domicile,Wales,10
303820,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All postgraduate,All,2014/15,Domicile,Northern Ireland,20
303821,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All postgraduate,All,2014/15,Domicile,Other UK,0
303822,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All postgraduate,All,2014/15,Domicile,Total UK  ,1420
303823,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All postgraduate,All,2014/15,Domicile,Other European Union,155
303824,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All postgraduate,All,2014/15,Domicile,Non-European Union,650
303825,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All postgraduate,All,2014/15,Domicile,Total Non-UK,805
303826,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All postgraduate,All,2014/15,Domicile,Not known,0
303827,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All postgraduate,All,2014/15,Total,Total,2225
303828,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All postgraduate,Full-time,2014/15,Sex,Female,385
303829,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All postgraduate,Full-time,2014/15,Sex,Male,440
303830,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All postgraduate,Full-time,2014/15,Sex,Other,0
303831,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All postgraduate,Full-time,2014/15,Domicile,England,35
303832,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All postgraduate,Full-time,2014/15,Domicile,Scotland,195
303833,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All postgraduate,Full-time,2014/15,Domicile,Wales,0
303834,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All postgraduate,Full-time,2014/15,Domicile,Northern Ireland,0
303835,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All postgraduate,Full-time,2014/15,Domicile,Other UK,0
303836,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All postgraduate,Full-time,2014/15,Domicile,Total UK  ,230
303837,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All postgraduate,Full-time,2014/15,Domicile,Other European Union,110
303838,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All postgraduate,Full-time,2014/15,Domicile,Non-European Union,485
303839,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All postgraduate,Full-time,2014/15,Domicile,Total Non-UK,595
303840,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All postgraduate,Full-time,2014/15,Domicile,Not known,0
303841,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All postgraduate,Full-time,2014/15,Total,Total,825
303842,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All postgraduate,Part-time,2014/15,Sex,Female,650
303843,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All postgraduate,Part-time,2014/15,Sex,Male,750
303844,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All postgraduate,Part-time,2014/15,Sex,Other,0
303845,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All postgraduate,Part-time,2014/15,Domicile,England,300
303846,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All postgraduate,Part-time,2014/15,Domicile,Scotland,865
303847,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All postgraduate,Part-time,2014/15,Domicile,Wales,10
303848,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All postgraduate,Part-time,2014/15,Domicile,Northern Ireland,20
303849,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All postgraduate,Part-time,2014/15,Domicile,Other UK,0
303850,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All postgraduate,Part-time,2014/15,Domicile,Total UK  ,1190
303851,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All postgraduate,Part-time,2014/15,Domicile,Other European Union,45
303852,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All postgraduate,Part-time,2014/15,Domicile,Non-European Union,165
303853,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All postgraduate,Part-time,2014/15,Domicile,Total Non-UK,210
303854,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All postgraduate,Part-time,2014/15,Domicile,Not known,0
303855,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,All postgraduate,Part-time,2014/15,Total,Total,1400
307006,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All postgraduate,All,2014/15,Sex,Female,115
307007,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All postgraduate,All,2014/15,Sex,Male,80
307008,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All postgraduate,All,2014/15,Sex,Other,0
307009,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All postgraduate,All,2014/15,Domicile,England,30
307010,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All postgraduate,All,2014/15,Domicile,Scotland,65
307011,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All postgraduate,All,2014/15,Domicile,Wales,0
307012,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All postgraduate,All,2014/15,Domicile,Northern Ireland,5
307013,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All postgraduate,All,2014/15,Domicile,Other UK,0
307014,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All postgraduate,All,2014/15,Domicile,Total UK  ,100
307015,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All postgraduate,All,2014/15,Domicile,Other European Union,35
307016,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All postgraduate,All,2014/15,Domicile,Non-European Union,60
307017,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All postgraduate,All,2014/15,Domicile,Total Non-UK,95
307018,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All postgraduate,All,2014/15,Domicile,Not known,0
307019,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All postgraduate,All,2014/15,Total,Total,195
307020,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All postgraduate,Full-time,2014/15,Sex,Female,105
307021,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All postgraduate,Full-time,2014/15,Sex,Male,65
307022,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All postgraduate,Full-time,2014/15,Sex,Other,0
307023,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All postgraduate,Full-time,2014/15,Domicile,England,30
307024,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All postgraduate,Full-time,2014/15,Domicile,Scotland,45
307025,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All postgraduate,Full-time,2014/15,Domicile,Wales,0
307026,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All postgraduate,Full-time,2014/15,Domicile,Northern Ireland,5
307027,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All postgraduate,Full-time,2014/15,Domicile,Other UK,0
307028,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All postgraduate,Full-time,2014/15,Domicile,Total UK  ,80
307029,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All postgraduate,Full-time,2014/15,Domicile,Other European Union,35
307030,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All postgraduate,Full-time,2014/15,Domicile,Non-European Union,60
307031,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All postgraduate,Full-time,2014/15,Domicile,Total Non-UK,95
307032,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All postgraduate,Full-time,2014/15,Domicile,Not known,0
307033,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All postgraduate,Full-time,2014/15,Total,Total,175
307034,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All postgraduate,Part-time,2014/15,Sex,Female,10
307035,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All postgraduate,Part-time,2014/15,Sex,Male,15
307036,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All postgraduate,Part-time,2014/15,Sex,Other,0
307037,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All postgraduate,Part-time,2014/15,Domicile,England,0
307038,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All postgraduate,Part-time,2014/15,Domicile,Scotland,20
307039,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All postgraduate,Part-time,2014/15,Domicile,Wales,0
307040,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All postgraduate,Part-time,2014/15,Domicile,Northern Ireland,0
307041,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All postgraduate,Part-time,2014/15,Domicile,Other UK,0
307042,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All postgraduate,Part-time,2014/15,Domicile,Total UK  ,20
307043,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All postgraduate,Part-time,2014/15,Domicile,Other European Union,0
307044,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All postgraduate,Part-time,2014/15,Domicile,Non-European Union,0
307045,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All postgraduate,Part-time,2014/15,Domicile,Total Non-UK,0
307046,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All postgraduate,Part-time,2014/15,Domicile,Not known,0
307047,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,All postgraduate,Part-time,2014/15,Total,Total,25
307090,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All postgraduate,All,2014/15,Sex,Female,80
307091,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All postgraduate,All,2014/15,Sex,Male,50
307092,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All postgraduate,All,2014/15,Sex,Other,0
307093,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All postgraduate,All,2014/15,Domicile,England,20
307094,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All postgraduate,All,2014/15,Domicile,Scotland,35
307095,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All postgraduate,All,2014/15,Domicile,Wales,0
307096,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All postgraduate,All,2014/15,Domicile,Northern Ireland,5
307097,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All postgraduate,All,2014/15,Domicile,Other UK,0
307098,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All postgraduate,All,2014/15,Domicile,Total UK  ,60
307099,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All postgraduate,All,2014/15,Domicile,Other European Union,25
307100,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All postgraduate,All,2014/15,Domicile,Non-European Union,40
307101,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All postgraduate,All,2014/15,Domicile,Total Non-UK,70
307102,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All postgraduate,All,2014/15,Domicile,Not known,0
307103,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All postgraduate,All,2014/15,Total,Total,125
307104,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All postgraduate,Full-time,2014/15,Sex,Female,75
307105,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All postgraduate,Full-time,2014/15,Sex,Male,45
307106,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All postgraduate,Full-time,2014/15,Sex,Other,0
307107,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All postgraduate,Full-time,2014/15,Domicile,England,20
307108,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All postgraduate,Full-time,2014/15,Domicile,Scotland,25
307109,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All postgraduate,Full-time,2014/15,Domicile,Wales,0
307110,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All postgraduate,Full-time,2014/15,Domicile,Northern Ireland,5
307111,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All postgraduate,Full-time,2014/15,Domicile,Other UK,0
307112,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All postgraduate,Full-time,2014/15,Domicile,Total UK  ,50
307113,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All postgraduate,Full-time,2014/15,Domicile,Other European Union,25
307114,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All postgraduate,Full-time,2014/15,Domicile,Non-European Union,40
307115,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All postgraduate,Full-time,2014/15,Domicile,Total Non-UK,70
307116,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All postgraduate,Full-time,2014/15,Domicile,Not known,0
307117,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All postgraduate,Full-time,2014/15,Total,Total,120
307118,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All postgraduate,Part-time,2014/15,Sex,Female,5
307119,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All postgraduate,Part-time,2014/15,Sex,Male,5
307120,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All postgraduate,Part-time,2014/15,Sex,Other,0
307121,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All postgraduate,Part-time,2014/15,Domicile,England,0
307122,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All postgraduate,Part-time,2014/15,Domicile,Scotland,10
307123,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All postgraduate,Part-time,2014/15,Domicile,Wales,0
307124,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All postgraduate,Part-time,2014/15,Domicile,Northern Ireland,0
307125,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All postgraduate,Part-time,2014/15,Domicile,Other UK,0
307126,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All postgraduate,Part-time,2014/15,Domicile,Total UK  ,10
307127,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All postgraduate,Part-time,2014/15,Domicile,Other European Union,0
307128,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All postgraduate,Part-time,2014/15,Domicile,Non-European Union,0
307129,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All postgraduate,Part-time,2014/15,Domicile,Total Non-UK,0
307130,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All postgraduate,Part-time,2014/15,Domicile,Not known,0
307131,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,All postgraduate,Part-time,2014/15,Total,Total,10
307174,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All postgraduate,All,2014/15,Sex,Female,40
307175,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All postgraduate,All,2014/15,Sex,Male,30
307176,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All postgraduate,All,2014/15,Sex,Other,0
307177,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All postgraduate,All,2014/15,Domicile,England,10
307178,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All postgraduate,All,2014/15,Domicile,Scotland,25
307179,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All postgraduate,All,2014/15,Domicile,Wales,0
307180,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All postgraduate,All,2014/15,Domicile,Northern Ireland,0
307181,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All postgraduate,All,2014/15,Domicile,Other UK,0
307182,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All postgraduate,All,2014/15,Domicile,Total UK  ,40
307183,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All postgraduate,All,2014/15,Domicile,Other European Union,10
307184,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All postgraduate,All,2014/15,Domicile,Non-European Union,20
307185,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All postgraduate,All,2014/15,Domicile,Total Non-UK,30
307186,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All postgraduate,All,2014/15,Domicile,Not known,0
307187,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All postgraduate,All,2014/15,Total,Total,70
307188,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All postgraduate,Full-time,2014/15,Sex,Female,35
307189,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All postgraduate,Full-time,2014/15,Sex,Male,20
307190,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All postgraduate,Full-time,2014/15,Sex,Other,0
307191,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All postgraduate,Full-time,2014/15,Domicile,England,10
307192,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All postgraduate,Full-time,2014/15,Domicile,Scotland,15
307193,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All postgraduate,Full-time,2014/15,Domicile,Wales,0
307194,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All postgraduate,Full-time,2014/15,Domicile,Northern Ireland,0
307195,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All postgraduate,Full-time,2014/15,Domicile,Other UK,0
307196,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All postgraduate,Full-time,2014/15,Domicile,Total UK  ,30
307197,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All postgraduate,Full-time,2014/15,Domicile,Other European Union,5
307198,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All postgraduate,Full-time,2014/15,Domicile,Non-European Union,20
307199,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All postgraduate,Full-time,2014/15,Domicile,Total Non-UK,25
307200,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All postgraduate,Full-time,2014/15,Domicile,Not known,0
307201,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All postgraduate,Full-time,2014/15,Total,Total,55
307202,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All postgraduate,Part-time,2014/15,Sex,Female,5
307203,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All postgraduate,Part-time,2014/15,Sex,Male,10
307204,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All postgraduate,Part-time,2014/15,Sex,Other,0
307205,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All postgraduate,Part-time,2014/15,Domicile,England,0
307206,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All postgraduate,Part-time,2014/15,Domicile,Scotland,10
307207,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All postgraduate,Part-time,2014/15,Domicile,Wales,0
307208,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All postgraduate,Part-time,2014/15,Domicile,Northern Ireland,0
307209,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All postgraduate,Part-time,2014/15,Domicile,Other UK,0
307210,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All postgraduate,Part-time,2014/15,Domicile,Total UK  ,10
307211,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All postgraduate,Part-time,2014/15,Domicile,Other European Union,0
307212,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All postgraduate,Part-time,2014/15,Domicile,Non-European Union,0
307213,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All postgraduate,Part-time,2014/15,Domicile,Total Non-UK,0
307214,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All postgraduate,Part-time,2014/15,Domicile,Not known,0
307215,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,All postgraduate,Part-time,2014/15,Total,Total,15
309526,10007803.0,The University of St Andrews,Scotland,Scotland,All,All postgraduate,All,2014/15,Sex,Female,1370
309527,10007803.0,The University of St Andrews,Scotland,Scotland,All,All postgraduate,All,2014/15,Sex,Male,1360
309528,10007803.0,The University of St Andrews,Scotland,Scotland,All,All postgraduate,All,2014/15,Sex,Other,0
309529,10007803.0,The University of St Andrews,Scotland,Scotland,All,All postgraduate,All,2014/15,Domicile,England,520
309530,10007803.0,The University of St Andrews,Scotland,Scotland,All,All postgraduate,All,2014/15,Domicile,Scotland,410
309531,10007803.0,The University of St Andrews,Scotland,Scotland,All,All postgraduate,All,2014/15,Domicile,Wales,20
309532,10007803.0,The University of St Andrews,Scotland,Scotland,All,All postgraduate,All,2014/15,Domicile,Northern Ireland,30
309533,10007803.0,The University of St Andrews,Scotland,Scotland,All,All postgraduate,All,2014/15,Domicile,Other UK,5
309534,10007803.0,The University of St Andrews,Scotland,Scotland,All,All postgraduate,All,2014/15,Domicile,Total UK  ,980
309535,10007803.0,The University of St Andrews,Scotland,Scotland,All,All postgraduate,All,2014/15,Domicile,Other European Union,740
309536,10007803.0,The University of St Andrews,Scotland,Scotland,All,All postgraduate,All,2014/15,Domicile,Non-European Union,1005
309537,10007803.0,The University of St Andrews,Scotland,Scotland,All,All postgraduate,All,2014/15,Domicile,Total Non-UK,1750
309538,10007803.0,The University of St Andrews,Scotland,Scotland,All,All postgraduate,All,2014/15,Domicile,Not known,0
309539,10007803.0,The University of St Andrews,Scotland,Scotland,All,All postgraduate,All,2014/15,Total,Total,2730
309540,10007803.0,The University of St Andrews,Scotland,Scotland,All,All postgraduate,Full-time,2014/15,Sex,Female,1235
309541,10007803.0,The University of St Andrews,Scotland,Scotland,All,All postgraduate,Full-time,2014/15,Sex,Male,1165
309542,10007803.0,The University of St Andrews,Scotland,Scotland,All,All postgraduate,Full-time,2014/15,Sex,Other,0
309543,10007803.0,The University of St Andrews,Scotland,Scotland,All,All postgraduate,Full-time,2014/15,Domicile,England,400
309544,10007803.0,The University of St Andrews,Scotland,Scotland,All,All postgraduate,Full-time,2014/15,Domicile,Scotland,300
309545,10007803.0,The University of St Andrews,Scotland,Scotland,All,All postgraduate,Full-time,2014/15,Domicile,Wales,15
309546,10007803.0,The University of St Andrews,Scotland,Scotland,All,All postgraduate,Full-time,2014/15,Domicile,Northern Ireland,20
309547,10007803.0,The University of St Andrews,Scotland,Scotland,All,All postgraduate,Full-time,2014/15,Domicile,Other UK,5
309548,10007803.0,The University of St Andrews,Scotland,Scotland,All,All postgraduate,Full-time,2014/15,Domicile,Total UK  ,735
309549,10007803.0,The University of St Andrews,Scotland,Scotland,All,All postgraduate,Full-time,2014/15,Domicile,Other European Union,715
309550,10007803.0,The University of St Andrews,Scotland,Scotland,All,All postgraduate,Full-time,2014/15,Domicile,Non-European Union,950
309551,10007803.0,The University of St Andrews,Scotland,Scotland,All,All postgraduate,Full-time,2014/15,Domicile,Total Non-UK,1665
